sample,assembly_index,carboxylate_index,carboxylate_type,atom_indexes,atom_count,carboxylates_superimposed_len,carboxylates_superimposed_str,belonging_entity_type,belonging_entity_id,source_collection,pair_partner,pair_partner_sample,pair_partner_index
assembly_2025-11-19_13-01_625396.0,0,766,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c80edfd0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,766.0
assembly_2025-11-19_13-01_625396.0,0,767,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cb6acb90>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,767.0
assembly_2025-11-19_13-01_625396.0,0,767,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca367170>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,767.0
assembly_2025-11-19_13-01_625396.0,0,768,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca2e4ef0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,768.0
assembly_2025-11-19_13-01_625396.0,0,768,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca55a090>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,768.0
assembly_2025-11-19_13-01_625396.0,0,769,formate,"38,25,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca8c70b0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,769.0
assembly_2025-11-19_13-01_625396.0,0,769,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c88dfa10>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,769.0
assembly_2025-11-19_13-01_625396.0,0,770,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c895b8c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,770.0
assembly_2025-11-19_13-01_625396.0,0,770,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c8987470>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,770.0
assembly_2025-11-19_13-01_625396.0,0,771,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c8aa0ef0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,771.0
assembly_2025-11-19_13-01_625396.0,0,771,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c8987d40>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,771.0
assembly_2025-11-19_13-01_625396.0,0,772,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c80fe870>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,772.0
assembly_2025-11-19_13-01_625396.0,0,772,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca8ec440>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,772.0
assembly_2025-11-19_13-01_625396.0,0,773,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc5ba10>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,773.0
assembly_2025-11-19_13-01_625396.0,0,773,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c8253bf0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,773.0
assembly_2025-11-19_13-01_625396.0,0,774,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c8223bf0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,774.0
assembly_2025-11-19_13-01_625396.0,0,774,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca947b00>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,774.0
assembly_2025-11-19_13-01_625396.0,0,775,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c8221280>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,775.0
assembly_2025-11-19_13-01_625396.0,0,775,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c8240470>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,775.0
assembly_2025-11-19_13-01_625396.0,0,776,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cc0a07d0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,776.0
assembly_2025-11-19_13-01_625396.0,0,776,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cb67a030>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,776.0
assembly_2025-11-19_13-01_625396.0,0,777,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c827d130>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,777.0
assembly_2025-11-19_13-01_625396.0,0,777,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c81373e0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,777.0
assembly_2025-11-19_13-01_625396.0,0,778,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca35a990>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,778.0
assembly_2025-11-19_13-01_625396.0,0,778,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca2e51f0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,778.0
assembly_2025-11-19_13-01_625396.0,0,779,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c82b5c40>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,779.0
assembly_2025-11-19_13-01_625396.0,0,779,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdcb9010>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,779.0
assembly_2025-11-19_13-01_625396.0,0,780,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c893d040>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,780.0
assembly_2025-11-19_13-01_625396.0,0,780,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c89855e0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,780.0
assembly_2025-11-19_13-01_625396.0,0,781,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc6f8f0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,781.0
assembly_2025-11-19_13-01_625396.0,0,781,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca89dfa0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,781.0
assembly_2025-11-19_13-01_625396.0,0,782,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c81b2330>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,782.0
assembly_2025-11-19_13-01_625396.0,0,782,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c80ee3c0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,782.0
assembly_2025-11-19_13-01_625396.0,0,783,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c829e570>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,783.0
assembly_2025-11-19_13-01_625396.0,0,783,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c88fcf50>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,783.0
assembly_2025-11-19_13-01_625396.0,0,784,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca947e60>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,784.0
assembly_2025-11-19_13-01_625396.0,0,784,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdcbbe90>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,784.0
assembly_2025-11-19_13-01_625396.0,0,785,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cbc38ad0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,785.0
assembly_2025-11-19_13-01_625396.0,0,785,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc58b00>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,785.0
assembly_2025-11-19_13-01_625396.0,0,786,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c88fd5e0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,786.0
assembly_2025-11-19_13-01_625396.0,0,786,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cc0a15b0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,786.0
assembly_2025-11-19_13-01_625396.0,0,787,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca327650>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,787.0
assembly_2025-11-19_13-01_625396.0,0,787,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cb228e60>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,787.0
assembly_2025-11-19_13-01_625396.0,0,788,formate,"48,0,46",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c810e2a0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,788.0
assembly_2025-11-19_13-01_625396.0,0,788,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c82c8e90>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,788.0
assembly_2025-11-19_13-01_625396.0,0,789,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdad5b50>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,789.0
assembly_2025-11-19_13-01_625396.0,0,789,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cb205310>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,789.0
assembly_2025-11-19_13-01_625396.0,0,790,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc589b0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,790.0
assembly_2025-11-19_13-01_625396.0,0,790,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c893d700>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,790.0
assembly_2025-11-19_13-01_625396.0,0,791,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca8a6ba0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,791.0
assembly_2025-11-19_13-01_625396.0,0,791,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c8959460>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,791.0
assembly_2025-11-19_13-01_625396.0,0,792,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbffcb0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,792.0
assembly_2025-11-19_13-01_625396.0,0,792,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c810e840>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,792.0
assembly_2025-11-19_13-01_625396.0,0,793,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c8222db0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,793.0
assembly_2025-11-19_13-01_625396.0,0,793,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c82013a0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,793.0
assembly_2025-11-19_13-01_625396.0,0,794,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c81ef200>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,794.0
assembly_2025-11-19_13-01_625396.0,0,794,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c81e34d0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,794.0
assembly_2025-11-19_13-01_625396.0,0,795,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cb6635f0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,795.0
assembly_2025-11-19_13-01_625396.0,0,795,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c893e3f0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,795.0
assembly_2025-11-19_13-01_625396.0,0,796,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c8193320>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,796.0
assembly_2025-11-19_13-01_625396.0,0,796,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c8192ae0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,796.0
assembly_2025-11-19_13-01_625396.0,0,797,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cc5b3170>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,797.0
assembly_2025-11-19_13-01_625396.0,0,797,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c813fa40>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,797.0
assembly_2025-11-19_13-01_625396.0,0,798,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c82b52b0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,798.0
assembly_2025-11-19_13-01_625396.0,0,798,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cb293830>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,798.0
assembly_2025-11-19_13-01_625396.0,0,799,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c80ec2c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,799.0
assembly_2025-11-19_13-01_625396.0,0,799,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cb6acf80>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,799.0
assembly_2025-11-19_13-01_625396.0,0,800,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c81345c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,800.0
assembly_2025-11-19_13-01_625396.0,0,800,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca946930>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,800.0
assembly_2025-11-19_13-01_625396.0,0,801,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c80feb70>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,801.0
assembly_2025-11-19_13-01_625396.0,0,801,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c82001a0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,801.0
assembly_2025-11-19_13-01_625396.0,0,802,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca52e2d0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,802.0
assembly_2025-11-19_13-01_625396.0,0,802,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca30ddc0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,802.0
assembly_2025-11-19_13-01_625396.0,0,803,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca4e2f30>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,803.0
assembly_2025-11-19_13-01_625396.0,0,803,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c8752c90>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,803.0
assembly_2025-11-19_13-01_625396.0,0,804,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c819dac0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,804.0
assembly_2025-11-19_13-01_625396.0,0,804,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c8122b10>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,804.0
assembly_2025-11-19_13-01_625396.0,0,805,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c828c3e0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,805.0
assembly_2025-11-19_13-01_625396.0,0,805,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c8201d60>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,805.0
assembly_2025-11-19_13-01_625396.0,0,806,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdb16630>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,806.0
assembly_2025-11-19_13-01_625396.0,0,806,formate,"42,16,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca30d640>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,806.0
assembly_2025-11-19_13-01_625396.0,0,807,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c81c0410>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,807.0
assembly_2025-11-19_13-01_625396.0,0,807,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca9a8b00>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,807.0
assembly_2025-11-19_13-01_625396.0,0,808,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca55a240>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,808.0
assembly_2025-11-19_13-01_625396.0,0,808,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cb22bce0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,808.0
assembly_2025-11-19_13-01_625396.0,0,809,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca9a8350>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,809.0
assembly_2025-11-19_13-01_625396.0,0,809,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca9aaa20>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,809.0
assembly_2025-11-19_13-01_625396.0,0,810,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cc0a31a0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,810.0
assembly_2025-11-19_13-01_625396.0,0,810,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ccc0b410>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,810.0
assembly_2025-11-19_13-01_625396.0,0,811,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c8242d50>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,811.0
assembly_2025-11-19_13-01_625396.0,0,811,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c822f890>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,811.0
assembly_2025-11-19_13-01_625396.0,0,812,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c816f440>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,812.0
assembly_2025-11-19_13-01_625396.0,0,812,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c82ac530>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,812.0
assembly_2025-11-19_13-01_625396.0,0,813,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ca8a4650>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,813.0
assembly_2025-11-19_13-01_625396.0,0,813,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cbc3a510>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,813.0
assembly_2025-11-19_13-01_625396.0,0,814,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c82accb0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,814.0
assembly_2025-11-19_13-01_625396.0,0,814,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928c814e5d0>>,BDC,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,814.0
assembly_2025-11-19_13-01_625396.0,0,815,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc6f980>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_13-01_625396.0,815.0
