sample,assembly_index,carboxylate_index,carboxylate_type,atom_indexes,atom_count,carboxylates_superimposed_len,carboxylates_superimposed_str,belonging_entity_type,belonging_entity_id,source_collection,pair_partner,pair_partner_sample,pair_partner_index
assembly_2025-11-17_20-59-34_entity_number_600,0,104,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4152000b0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,104.0
assembly_2025-11-17_20-59-34_entity_number_600,0,105,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132769c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,105.0
assembly_2025-11-17_20-59-34_entity_number_600,0,105,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41182f770>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,105.0
assembly_2025-11-17_20-59-34_entity_number_600,0,106,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41347bcb0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,106.0
assembly_2025-11-17_20-59-34_entity_number_600,0,106,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414222c60>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,106.0
assembly_2025-11-17_20-59-34_entity_number_600,0,107,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41182cd10>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,107.0
assembly_2025-11-17_20-59-34_entity_number_600,0,107,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b415199fa0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,107.0
assembly_2025-11-17_20-59-34_entity_number_600,0,108,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413722d50>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,108.0
assembly_2025-11-17_20-59-34_entity_number_600,0,108,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4147d2ff0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,108.0
assembly_2025-11-17_20-59-34_entity_number_600,0,109,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132008c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,109.0
assembly_2025-11-17_20-59-34_entity_number_600,0,109,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4131c4110>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,109.0
assembly_2025-11-17_20-59-34_entity_number_600,0,110,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4133072c0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,110.0
assembly_2025-11-17_20-59-34_entity_number_600,0,110,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41182db80>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,110.0
assembly_2025-11-17_20-59-34_entity_number_600,0,111,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413275160>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,111.0
assembly_2025-11-17_20-59-34_entity_number_600,0,111,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413275a30>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,111.0
assembly_2025-11-17_20-59-34_entity_number_600,0,112,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414808200>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,112.0
assembly_2025-11-17_20-59-34_entity_number_600,0,112,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414fade20>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,112.0
assembly_2025-11-17_20-59-34_entity_number_600,0,113,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413201ac0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,113.0
assembly_2025-11-17_20-59-34_entity_number_600,0,113,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132017c0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,113.0
assembly_2025-11-17_20-59-34_entity_number_600,0,114,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414fac380>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,114.0
assembly_2025-11-17_20-59-34_entity_number_600,0,114,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151e0740>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,114.0
assembly_2025-11-17_20-59-34_entity_number_600,0,115,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4110eb1d0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,115.0
assembly_2025-11-17_20-59-34_entity_number_600,0,115,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b415200770>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,115.0
assembly_2025-11-17_20-59-34_entity_number_600,0,116,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4133060c0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,116.0
assembly_2025-11-17_20-59-34_entity_number_600,0,116,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411839f10>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,116.0
assembly_2025-11-17_20-59-34_entity_number_600,0,117,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41183a210>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,117.0
assembly_2025-11-17_20-59-34_entity_number_600,0,117,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411847c50>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,117.0
assembly_2025-11-17_20-59-34_entity_number_600,0,118,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41182fc50>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,118.0
assembly_2025-11-17_20-59-34_entity_number_600,0,118,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413305ca0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,118.0
assembly_2025-11-17_20-59-34_entity_number_600,0,119,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413307140>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,119.0
assembly_2025-11-17_20-59-34_entity_number_600,0,119,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b415198890>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,119.0
assembly_2025-11-17_20-59-34_entity_number_600,0,120,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414b1dfa0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,120.0
assembly_2025-11-17_20-59-34_entity_number_600,0,120,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4148092e0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,120.0
assembly_2025-11-17_20-59-34_entity_number_600,0,121,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151e17c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,121.0
assembly_2025-11-17_20-59-34_entity_number_600,0,121,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411839d30>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,121.0
assembly_2025-11-17_20-59-34_entity_number_600,0,122,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412e15340>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,122.0
assembly_2025-11-17_20-59-34_entity_number_600,0,122,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414221700>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,122.0
assembly_2025-11-17_20-59-34_entity_number_600,0,123,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412c48da0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,123.0
assembly_2025-11-17_20-59-34_entity_number_600,0,123,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411838140>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,123.0
assembly_2025-11-17_20-59-34_entity_number_600,0,124,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413338950>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,124.0
assembly_2025-11-17_20-59-34_entity_number_600,0,124,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4147d1c70>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,124.0
assembly_2025-11-17_20-59-34_entity_number_600,0,125,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41182f500>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,125.0
assembly_2025-11-17_20-59-34_entity_number_600,0,125,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41519afc0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,125.0
assembly_2025-11-17_20-59-34_entity_number_600,0,126,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4118473e0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,126.0
assembly_2025-11-17_20-59-34_entity_number_600,0,126,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413305fa0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,126.0
assembly_2025-11-17_20-59-34_entity_number_600,0,127,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412c48350>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,127.0
assembly_2025-11-17_20-59-34_entity_number_600,0,127,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41182d940>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,127.0
assembly_2025-11-17_20-59-34_entity_number_600,0,128,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413304740>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,128.0
assembly_2025-11-17_20-59-34_entity_number_600,0,128,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414221c70>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,128.0
assembly_2025-11-17_20-59-34_entity_number_600,0,129,formate,"58,24,27",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41182fbf0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,129.0
assembly_2025-11-17_20-59-34_entity_number_600,0,129,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4147d2db0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,129.0
assembly_2025-11-17_20-59-34_entity_number_600,0,130,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41480a270>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,130.0
assembly_2025-11-17_20-59-34_entity_number_600,0,130,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b415376cc0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,130.0
assembly_2025-11-17_20-59-34_entity_number_600,0,131,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41333a930>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,131.0
assembly_2025-11-17_20-59-34_entity_number_600,0,131,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41480a6c0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,131.0
assembly_2025-11-17_20-59-34_entity_number_600,0,132,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411839e80>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,132.0
assembly_2025-11-17_20-59-34_entity_number_600,0,132,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412e17f20>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,132.0
assembly_2025-11-17_20-59-34_entity_number_600,0,133,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411846f30>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,133.0
assembly_2025-11-17_20-59-34_entity_number_600,0,133,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4133077d0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,133.0
assembly_2025-11-17_20-59-34_entity_number_600,0,134,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412742570>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,134.0
assembly_2025-11-17_20-59-34_entity_number_600,0,134,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412e15520>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,134.0
assembly_2025-11-17_20-59-34_entity_number_600,0,135,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414fac800>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,135.0
assembly_2025-11-17_20-59-34_entity_number_600,0,135,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414face60>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,135.0
assembly_2025-11-17_20-59-34_entity_number_600,0,136,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414222360>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,136.0
assembly_2025-11-17_20-59-34_entity_number_600,0,136,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41180eae0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,136.0
assembly_2025-11-17_20-59-34_entity_number_600,0,137,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4118468a0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,137.0
assembly_2025-11-17_20-59-34_entity_number_600,0,137,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41182cbf0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,137.0
assembly_2025-11-17_20-59-34_entity_number_600,0,138,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b415199d00>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,138.0
assembly_2025-11-17_20-59-34_entity_number_600,0,138,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b415201f40>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,138.0
assembly_2025-11-17_20-59-34_entity_number_600,0,139,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4147d1df0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,139.0
assembly_2025-11-17_20-59-34_entity_number_600,0,139,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414b1f050>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,139.0
assembly_2025-11-17_20-59-34_entity_number_600,0,140,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411847ad0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,140.0
assembly_2025-11-17_20-59-34_entity_number_600,0,140,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41333af90>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,140.0
assembly_2025-11-17_20-59-34_entity_number_600,0,141,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4133048c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,141.0
assembly_2025-11-17_20-59-34_entity_number_600,0,141,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414220980>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,141.0
assembly_2025-11-17_20-59-34_entity_number_600,0,142,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4132023f0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,142.0
assembly_2025-11-17_20-59-34_entity_number_600,0,142,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41180f140>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,142.0
assembly_2025-11-17_20-59-34_entity_number_600,0,143,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413721a00>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,143.0
assembly_2025-11-17_20-59-34_entity_number_600,0,143,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414b1ec60>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,143.0
assembly_2025-11-17_20-59-34_entity_number_600,0,144,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414b1e8d0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,144.0
assembly_2025-11-17_20-59-34_entity_number_600,0,144,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414fac920>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,144.0
assembly_2025-11-17_20-59-34_entity_number_600,0,145,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41182d100>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,145.0
assembly_2025-11-17_20-59-34_entity_number_600,0,145,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413721190>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,145.0
assembly_2025-11-17_20-59-34_entity_number_600,0,146,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b415377b30>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,146.0
assembly_2025-11-17_20-59-34_entity_number_600,0,146,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414b1eb10>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,146.0
assembly_2025-11-17_20-59-34_entity_number_600,0,147,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41333b2f0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,147.0
assembly_2025-11-17_20-59-34_entity_number_600,0,147,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151e3500>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,147.0
assembly_2025-11-17_20-59-34_entity_number_600,0,148,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414fac5c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,148.0
assembly_2025-11-17_20-59-34_entity_number_600,0,148,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41519a570>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,148.0
assembly_2025-11-17_20-59-34_entity_number_600,0,149,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41347bec0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,149.0
assembly_2025-11-17_20-59-34_entity_number_600,0,149,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411845700>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,149.0
assembly_2025-11-17_20-59-34_entity_number_600,0,150,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4116943e0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,150.0
assembly_2025-11-17_20-59-34_entity_number_600,0,150,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414809220>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-34_entity_number_600,150.0
