sample,assembly_index,carboxylate_index,carboxylate_type,atom_indexes,atom_count,carboxylates_superimposed_len,carboxylates_superimposed_str,belonging_entity_type,belonging_entity_id,source_collection,pair_partner,pair_partner_sample,pair_partner_index
assembly_2025-11-17_20-59-17_entity_number_600,0,453,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d2b260>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,453.0
assembly_2025-11-17_20-59-17_entity_number_600,0,454,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414de8f50>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,454.0
assembly_2025-11-17_20-59-17_entity_number_600,0,454,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e07200>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,454.0
assembly_2025-11-17_20-59-17_entity_number_600,0,455,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d98fe0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,455.0
assembly_2025-11-17_20-59-17_entity_number_600,0,455,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d992b0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,455.0
assembly_2025-11-17_20-59-17_entity_number_600,0,456,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e072f0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,456.0
assembly_2025-11-17_20-59-17_entity_number_600,0,456,formate,"58,24,27",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e2ef90>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,456.0
assembly_2025-11-17_20-59-17_entity_number_600,0,457,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414ceb860>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,457.0
assembly_2025-11-17_20-59-17_entity_number_600,0,457,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d52fc0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,457.0
assembly_2025-11-17_20-59-17_entity_number_600,0,458,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414dea690>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,458.0
assembly_2025-11-17_20-59-17_entity_number_600,0,458,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414deacc0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,458.0
assembly_2025-11-17_20-59-17_entity_number_600,0,459,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414caba70>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,459.0
assembly_2025-11-17_20-59-17_entity_number_600,0,459,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d0a540>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,459.0
assembly_2025-11-17_20-59-17_entity_number_600,0,460,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d9a480>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,460.0
assembly_2025-11-17_20-59-17_entity_number_600,0,460,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414c869f0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,460.0
assembly_2025-11-17_20-59-17_entity_number_600,0,461,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e199a0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,461.0
assembly_2025-11-17_20-59-17_entity_number_600,0,461,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e60290>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,461.0
assembly_2025-11-17_20-59-17_entity_number_600,0,462,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d985f0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,462.0
assembly_2025-11-17_20-59-17_entity_number_600,0,462,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d991c0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,462.0
assembly_2025-11-17_20-59-17_entity_number_600,0,463,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414dc0650>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,463.0
assembly_2025-11-17_20-59-17_entity_number_600,0,463,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e49d00>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,463.0
assembly_2025-11-17_20-59-17_entity_number_600,0,464,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414deb8c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,464.0
assembly_2025-11-17_20-59-17_entity_number_600,0,464,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e61190>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,464.0
assembly_2025-11-17_20-59-17_entity_number_600,0,465,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414cd3a40>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,465.0
assembly_2025-11-17_20-59-17_entity_number_600,0,465,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d2ab40>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,465.0
assembly_2025-11-17_20-59-17_entity_number_600,0,466,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e19640>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,466.0
assembly_2025-11-17_20-59-17_entity_number_600,0,466,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414cd2de0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,466.0
assembly_2025-11-17_20-59-17_entity_number_600,0,467,formate,"77,7,57",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e48d40>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,467.0
assembly_2025-11-17_20-59-17_entity_number_600,0,467,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e18d40>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,467.0
assembly_2025-11-17_20-59-17_entity_number_600,0,468,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414ca8bf0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,468.0
assembly_2025-11-17_20-59-17_entity_number_600,0,468,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414cd2e70>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,468.0
assembly_2025-11-17_20-59-17_entity_number_600,0,469,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414ce9940>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,469.0
assembly_2025-11-17_20-59-17_entity_number_600,0,469,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414c85730>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,469.0
assembly_2025-11-17_20-59-17_entity_number_600,0,470,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414ce91c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,470.0
assembly_2025-11-17_20-59-17_entity_number_600,0,470,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414caac60>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,470.0
assembly_2025-11-17_20-59-17_entity_number_600,0,471,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414dd7680>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,471.0
assembly_2025-11-17_20-59-17_entity_number_600,0,471,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e19010>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,471.0
assembly_2025-11-17_20-59-17_entity_number_600,0,472,formate,"48,0,46",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d2a2a0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,472.0
assembly_2025-11-17_20-59-17_entity_number_600,0,472,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d08d40>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,472.0
assembly_2025-11-17_20-59-17_entity_number_600,0,473,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e2fd40>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,473.0
assembly_2025-11-17_20-59-17_entity_number_600,0,473,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414cd11f0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,473.0
assembly_2025-11-17_20-59-17_entity_number_600,0,474,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d08080>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,474.0
assembly_2025-11-17_20-59-17_entity_number_600,0,474,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414b81640>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,474.0
assembly_2025-11-17_20-59-17_entity_number_600,0,475,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414c84560>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,475.0
assembly_2025-11-17_20-59-17_entity_number_600,0,475,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414ce92e0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,475.0
assembly_2025-11-17_20-59-17_entity_number_600,0,476,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e4bda0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,476.0
assembly_2025-11-17_20-59-17_entity_number_600,0,476,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414cd3b00>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,476.0
assembly_2025-11-17_20-59-17_entity_number_600,0,477,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414dc1af0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,477.0
assembly_2025-11-17_20-59-17_entity_number_600,0,477,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e1bc50>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,477.0
assembly_2025-11-17_20-59-17_entity_number_600,0,478,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e63020>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,478.0
assembly_2025-11-17_20-59-17_entity_number_600,0,478,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414cd3f20>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,478.0
assembly_2025-11-17_20-59-17_entity_number_600,0,479,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414dd7b00>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,479.0
assembly_2025-11-17_20-59-17_entity_number_600,0,479,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414db2930>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,479.0
assembly_2025-11-17_20-59-17_entity_number_600,0,480,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e4a150>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,480.0
assembly_2025-11-17_20-59-17_entity_number_600,0,480,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d283e0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,480.0
assembly_2025-11-17_20-59-17_entity_number_600,0,481,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d9a4e0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,481.0
assembly_2025-11-17_20-59-17_entity_number_600,0,481,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414dc01a0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,481.0
assembly_2025-11-17_20-59-17_entity_number_600,0,482,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414dd57f0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,482.0
assembly_2025-11-17_20-59-17_entity_number_600,0,482,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d284a0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,482.0
assembly_2025-11-17_20-59-17_entity_number_600,0,483,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e63770>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,483.0
assembly_2025-11-17_20-59-17_entity_number_600,0,483,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e4b9b0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,483.0
assembly_2025-11-17_20-59-17_entity_number_600,0,484,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414cd03e0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,484.0
assembly_2025-11-17_20-59-17_entity_number_600,0,484,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414b82480>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,484.0
assembly_2025-11-17_20-59-17_entity_number_600,0,485,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414c87680>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,485.0
assembly_2025-11-17_20-59-17_entity_number_600,0,485,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414ca8500>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,485.0
assembly_2025-11-17_20-59-17_entity_number_600,0,486,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414cd3920>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,486.0
assembly_2025-11-17_20-59-17_entity_number_600,0,486,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e4a300>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,486.0
assembly_2025-11-17_20-59-17_entity_number_600,0,487,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414dd5e50>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,487.0
assembly_2025-11-17_20-59-17_entity_number_600,0,487,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e48170>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,487.0
assembly_2025-11-17_20-59-17_entity_number_600,0,488,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414de9dc0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,488.0
assembly_2025-11-17_20-59-17_entity_number_600,0,488,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d52660>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,488.0
assembly_2025-11-17_20-59-17_entity_number_600,0,489,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d988f0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,489.0
assembly_2025-11-17_20-59-17_entity_number_600,0,489,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d9be90>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,489.0
assembly_2025-11-17_20-59-17_entity_number_600,0,490,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e06ae0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,490.0
assembly_2025-11-17_20-59-17_entity_number_600,0,490,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d513a0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,490.0
assembly_2025-11-17_20-59-17_entity_number_600,0,491,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414cea180>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,491.0
assembly_2025-11-17_20-59-17_entity_number_600,0,491,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d2aa20>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,491.0
assembly_2025-11-17_20-59-17_entity_number_600,0,492,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e18200>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,492.0
assembly_2025-11-17_20-59-17_entity_number_600,0,492,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e067e0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,492.0
assembly_2025-11-17_20-59-17_entity_number_600,0,493,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414d0b8c0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,493.0
assembly_2025-11-17_20-59-17_entity_number_600,0,493,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414ce87d0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,493.0
assembly_2025-11-17_20-59-17_entity_number_600,0,494,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414dc0d10>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,494.0
assembly_2025-11-17_20-59-17_entity_number_600,0,494,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414b809e0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,494.0
assembly_2025-11-17_20-59-17_entity_number_600,0,495,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414cea480>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,495.0
assembly_2025-11-17_20-59-17_entity_number_600,0,495,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e60380>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,495.0
assembly_2025-11-17_20-59-17_entity_number_600,0,496,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414db1df0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,496.0
assembly_2025-11-17_20-59-17_entity_number_600,0,496,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414dc3530>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,496.0
assembly_2025-11-17_20-59-17_entity_number_600,0,497,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414dd4440>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,497.0
assembly_2025-11-17_20-59-17_entity_number_600,0,497,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414dd67e0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,497.0
assembly_2025-11-17_20-59-17_entity_number_600,0,498,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414e2f770>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,498.0
assembly_2025-11-17_20-59-17_entity_number_600,0,498,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414c84170>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,498.0
assembly_2025-11-17_20-59-17_entity_number_600,0,499,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414cd0d40>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,499.0
assembly_2025-11-17_20-59-17_entity_number_600,0,499,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414cd2600>>,BDC,,linked_pair,True,assembly_2025-11-17_20-59-17_entity_number_600,499.0
