sample,assembly_index,carboxylate_index,carboxylate_type,atom_indexes,atom_count,carboxylates_superimposed_len,carboxylates_superimposed_str,belonging_entity_type,belonging_entity_id,source_collection,pair_partner,pair_partner_sample,pair_partner_index
assembly_2025-11-19_12-35_646289.0,0,546,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda17020>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,546.0
assembly_2025-11-19_12-35_646289.0,0,547,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc3ad80>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,547.0
assembly_2025-11-19_12-35_646289.0,0,547,formate,"58,5,56",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdda6ae0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,547.0
assembly_2025-11-19_12-35_646289.0,0,548,formate,"8,6,55",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdb5ea80>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,548.0
assembly_2025-11-19_12-35_646289.0,0,548,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6507a0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,548.0
assembly_2025-11-19_12-35_646289.0,0,549,formate,"40,15,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce048a40>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,549.0
assembly_2025-11-19_12-35_646289.0,0,549,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf5b9e0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,549.0
assembly_2025-11-19_12-35_646289.0,0,550,formate,"77,7,57",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd8097c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,550.0
assembly_2025-11-19_12-35_646289.0,0,550,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd829dc0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,550.0
assembly_2025-11-19_12-35_646289.0,0,551,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc5b3e0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,551.0
assembly_2025-11-19_12-35_646289.0,0,551,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdb3b740>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,551.0
assembly_2025-11-19_12-35_646289.0,0,552,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cddfe0c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,552.0
assembly_2025-11-19_12-35_646289.0,0,552,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd60500>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,552.0
assembly_2025-11-19_12-35_646289.0,0,553,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce0a6840>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,553.0
assembly_2025-11-19_12-35_646289.0,0,553,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cddfd640>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,553.0
assembly_2025-11-19_12-35_646289.0,0,554,formate,"48,0,46",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdda54c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,554.0
assembly_2025-11-19_12-35_646289.0,0,554,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd63d40>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,554.0
assembly_2025-11-19_12-35_646289.0,0,555,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda86d20>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,555.0
assembly_2025-11-19_12-35_646289.0,0,555,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd7ef2c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,555.0
assembly_2025-11-19_12-35_646289.0,0,556,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce08a000>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,556.0
assembly_2025-11-19_12-35_646289.0,0,556,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdfb86e0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,556.0
assembly_2025-11-19_12-35_646289.0,0,557,formate,"58,24,27",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd968a40>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,557.0
assembly_2025-11-19_12-35_646289.0,0,557,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd7ec8c0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,557.0
assembly_2025-11-19_12-35_646289.0,0,558,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce1d38c0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,558.0
assembly_2025-11-19_12-35_646289.0,0,558,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdfec140>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,558.0
assembly_2025-11-19_12-35_646289.0,0,559,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda717c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,559.0
assembly_2025-11-19_12-35_646289.0,0,559,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda87fe0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,559.0
assembly_2025-11-19_12-35_646289.0,0,560,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6c8aa0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,560.0
assembly_2025-11-19_12-35_646289.0,0,560,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6ca7e0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,560.0
assembly_2025-11-19_12-35_646289.0,0,561,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd96b260>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,561.0
assembly_2025-11-19_12-35_646289.0,0,561,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd80be60>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,561.0
assembly_2025-11-19_12-35_646289.0,0,562,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd877a0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,562.0
assembly_2025-11-19_12-35_646289.0,0,562,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbfe0c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,562.0
assembly_2025-11-19_12-35_646289.0,0,563,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdee4f80>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,563.0
assembly_2025-11-19_12-35_646289.0,0,563,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdee7a40>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,563.0
assembly_2025-11-19_12-35_646289.0,0,564,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce06a3c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,564.0
assembly_2025-11-19_12-35_646289.0,0,564,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdddfa40>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,564.0
assembly_2025-11-19_12-35_646289.0,0,565,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf94740>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,565.0
assembly_2025-11-19_12-35_646289.0,0,565,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cde3d9a0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,565.0
assembly_2025-11-19_12-35_646289.0,0,566,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd8f37a0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,566.0
assembly_2025-11-19_12-35_646289.0,0,566,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdac9e80>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,566.0
assembly_2025-11-19_12-35_646289.0,0,567,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce06a960>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,567.0
assembly_2025-11-19_12-35_646289.0,0,567,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce0898e0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,567.0
assembly_2025-11-19_12-35_646289.0,0,568,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdcecce0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,568.0
assembly_2025-11-19_12-35_646289.0,0,568,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd86f60>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,568.0
assembly_2025-11-19_12-35_646289.0,0,569,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc5bf80>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,569.0
assembly_2025-11-19_12-35_646289.0,0,569,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbcf020>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,569.0
assembly_2025-11-19_12-35_646289.0,0,570,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc963c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,570.0
assembly_2025-11-19_12-35_646289.0,0,570,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd798680>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,570.0
assembly_2025-11-19_12-35_646289.0,0,571,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd809940>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,571.0
assembly_2025-11-19_12-35_646289.0,0,571,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd653860>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,571.0
assembly_2025-11-19_12-35_646289.0,0,572,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6069c0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,572.0
assembly_2025-11-19_12-35_646289.0,0,572,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6c9f40>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,572.0
assembly_2025-11-19_12-35_646289.0,0,573,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd889e80>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,573.0
assembly_2025-11-19_12-35_646289.0,0,573,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd928500>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,573.0
assembly_2025-11-19_12-35_646289.0,0,574,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf1c440>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,574.0
assembly_2025-11-19_12-35_646289.0,0,574,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf00680>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,574.0
assembly_2025-11-19_12-35_646289.0,0,575,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdafc9e0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,575.0
assembly_2025-11-19_12-35_646289.0,0,575,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd90ea80>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,575.0
assembly_2025-11-19_12-35_646289.0,0,576,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce0113a0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,576.0
assembly_2025-11-19_12-35_646289.0,0,576,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce031fa0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,576.0
assembly_2025-11-19_12-35_646289.0,0,577,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdb70980>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,577.0
assembly_2025-11-19_12-35_646289.0,0,577,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda17e60>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,577.0
assembly_2025-11-19_12-35_646289.0,0,578,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd651160>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,578.0
assembly_2025-11-19_12-35_646289.0,0,578,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd67ce00>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,578.0
assembly_2025-11-19_12-35_646289.0,0,579,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdd0e6c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,579.0
assembly_2025-11-19_12-35_646289.0,0,579,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd86b260>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,579.0
assembly_2025-11-19_12-35_646289.0,0,580,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd9c8980>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,580.0
assembly_2025-11-19_12-35_646289.0,0,580,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd9afd40>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,580.0
assembly_2025-11-19_12-35_646289.0,0,581,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdb90fe0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,581.0
assembly_2025-11-19_12-35_646289.0,0,581,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd88bb00>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,581.0
assembly_2025-11-19_12-35_646289.0,0,582,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cda85fa0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,582.0
assembly_2025-11-19_12-35_646289.0,0,582,formate,"42,16,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd92a0c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,582.0
assembly_2025-11-19_12-35_646289.0,0,583,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbfefc0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,583.0
assembly_2025-11-19_12-35_646289.0,0,583,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc95c40>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,583.0
assembly_2025-11-19_12-35_646289.0,0,584,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf03bc0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,584.0
assembly_2025-11-19_12-35_646289.0,0,584,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdf00980>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,584.0
assembly_2025-11-19_12-35_646289.0,0,585,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd82b8c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,585.0
assembly_2025-11-19_12-35_646289.0,0,585,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd80aba0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,585.0
assembly_2025-11-19_12-35_646289.0,0,586,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce04ad20>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,586.0
assembly_2025-11-19_12-35_646289.0,0,586,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce049ca0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,586.0
assembly_2025-11-19_12-35_646289.0,0,587,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdc94fe0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,587.0
assembly_2025-11-19_12-35_646289.0,0,587,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdb175c0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,587.0
assembly_2025-11-19_12-35_646289.0,0,588,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbaf860>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,588.0
assembly_2025-11-19_12-35_646289.0,0,588,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbcefc0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,588.0
assembly_2025-11-19_12-35_646289.0,0,589,formate,"56,23,26",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdbff320>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,589.0
assembly_2025-11-19_12-35_646289.0,0,589,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdb5d7c0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,589.0
assembly_2025-11-19_12-35_646289.0,0,590,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd737ce0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,590.0
assembly_2025-11-19_12-35_646289.0,0,590,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd6f3aa0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,590.0
assembly_2025-11-19_12-35_646289.0,0,591,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdfb8080>>,Zr6_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,591.0
assembly_2025-11-19_12-35_646289.0,0,591,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdddc560>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,591.0
assembly_2025-11-19_12-35_646289.0,0,592,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cdee4260>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,592.0
assembly_2025-11-19_12-35_646289.0,0,592,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928ce08b500>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,592.0
assembly_2025-11-19_12-35_646289.0,0,593,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd94ad20>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,593.0
assembly_2025-11-19_12-35_646289.0,0,593,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd62c320>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,593.0
assembly_2025-11-19_12-35_646289.0,0,594,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd82a5a0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,594.0
assembly_2025-11-19_12-35_646289.0,0,594,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x7928cd5444a0>>,BDC,,linked_pair,True,assembly_2025-11-19_12-35_646289.0,594.0
