sample,assembly_index,carboxylate_index,carboxylate_type,atom_indexes,atom_count,carboxylates_superimposed_len,carboxylates_superimposed_str,belonging_entity_type,belonging_entity_id,source_collection,pair_partner,pair_partner_sample,pair_partner_index
assembly_2025-11-17_20-56-44_entity_number_600,0,685,formate,"52,21,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413306840>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,685.0
assembly_2025-11-17_20-56-44_entity_number_600,0,685,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4119a6a50>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,685.0
assembly_2025-11-17_20-56-44_entity_number_600,0,686,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fc3350>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,686.0
assembly_2025-11-17_20-56-44_entity_number_600,0,686,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4119d5670>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,686.0
assembly_2025-11-17_20-56-44_entity_number_600,0,687,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411c22db0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,687.0
assembly_2025-11-17_20-56-44_entity_number_600,0,687,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413721220>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,687.0
assembly_2025-11-17_20-56-44_entity_number_600,0,688,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411ba74d0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,688.0
assembly_2025-11-17_20-56-44_entity_number_600,0,688,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4121d1ee0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,688.0
assembly_2025-11-17_20-56-44_entity_number_600,0,689,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413721d60>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,689.0
assembly_2025-11-17_20-56-44_entity_number_600,0,689,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41347bd70>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,689.0
assembly_2025-11-17_20-56-44_entity_number_600,0,690,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413720b60>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,690.0
assembly_2025-11-17_20-56-44_entity_number_600,0,690,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fc26c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,690.0
assembly_2025-11-17_20-56-44_entity_number_600,0,691,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413339a30>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,691.0
assembly_2025-11-17_20-56-44_entity_number_600,0,691,formate,"42,16,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411aad640>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,691.0
assembly_2025-11-17_20-56-44_entity_number_600,0,692,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4142216d0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,692.0
assembly_2025-11-17_20-56-44_entity_number_600,0,692,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410d5c710>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,692.0
assembly_2025-11-17_20-56-44_entity_number_600,0,693,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4114fe2a0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,693.0
assembly_2025-11-17_20-56-44_entity_number_600,0,693,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fc1190>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,693.0
assembly_2025-11-17_20-56-44_entity_number_600,0,694,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fc10a0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,694.0
assembly_2025-11-17_20-56-44_entity_number_600,0,694,formate,"44,17,34",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413339310>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,694.0
assembly_2025-11-17_20-56-44_entity_number_600,0,695,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4130fd610>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,695.0
assembly_2025-11-17_20-56-44_entity_number_600,0,695,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411c23b30>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,695.0
assembly_2025-11-17_20-56-44_entity_number_600,0,696,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414221f70>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,696.0
assembly_2025-11-17_20-56-44_entity_number_600,0,696,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151acf20>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,696.0
assembly_2025-11-17_20-56-44_entity_number_600,0,697,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412007680>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,697.0
assembly_2025-11-17_20-56-44_entity_number_600,0,697,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411c513d0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,697.0
assembly_2025-11-17_20-56-44_entity_number_600,0,698,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4114fe600>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,698.0
assembly_2025-11-17_20-56-44_entity_number_600,0,698,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4114feb10>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,698.0
assembly_2025-11-17_20-56-44_entity_number_600,0,699,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4121d2660>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,699.0
assembly_2025-11-17_20-56-44_entity_number_600,0,699,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4121d2ae0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,699.0
assembly_2025-11-17_20-56-44_entity_number_600,0,700,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fc0770>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,700.0
assembly_2025-11-17_20-56-44_entity_number_600,0,700,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411c513a0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,700.0
assembly_2025-11-17_20-56-44_entity_number_600,0,701,formate,"85,17,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410e23b90>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,701.0
assembly_2025-11-17_20-56-44_entity_number_600,0,701,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414173ec0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,701.0
assembly_2025-11-17_20-56-44_entity_number_600,0,702,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41347a060>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,702.0
assembly_2025-11-17_20-56-44_entity_number_600,0,702,formate,"18,16,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413720740>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,702.0
assembly_2025-11-17_20-56-44_entity_number_600,0,703,formate,"93,27,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4121d05c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,703.0
assembly_2025-11-17_20-56-44_entity_number_600,0,703,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414220ef0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,703.0
assembly_2025-11-17_20-56-44_entity_number_600,0,704,formate,"38,25,36",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4114fd5b0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,704.0
assembly_2025-11-17_20-56-44_entity_number_600,0,704,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4139646e0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,704.0
assembly_2025-11-17_20-56-44_entity_number_600,0,705,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411c22de0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,705.0
assembly_2025-11-17_20-56-44_entity_number_600,0,705,formate,"73,2,47",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4137206b0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,705.0
assembly_2025-11-17_20-56-44_entity_number_600,0,706,formate,"48,19,33",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4114fcbc0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,706.0
assembly_2025-11-17_20-56-44_entity_number_600,0,706,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411aad9d0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,706.0
assembly_2025-11-17_20-56-44_entity_number_600,0,707,formate,"23,21,40",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413339a60>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,707.0
assembly_2025-11-17_20-56-44_entity_number_600,0,707,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412004380>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,707.0
assembly_2025-11-17_20-56-44_entity_number_600,0,708,formate,"46,18,30",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410e217c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,708.0
assembly_2025-11-17_20-56-44_entity_number_600,0,708,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4133061b0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,708.0
assembly_2025-11-17_20-56-44_entity_number_600,0,709,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413305070>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,709.0
assembly_2025-11-17_20-56-44_entity_number_600,0,709,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4119d7ad0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,709.0
assembly_2025-11-17_20-56-44_entity_number_600,0,710,formate,"28,26,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410d5ee10>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,710.0
assembly_2025-11-17_20-56-44_entity_number_600,0,710,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410d5e480>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,710.0
assembly_2025-11-17_20-56-44_entity_number_600,0,711,formate,"13,11,50",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411c520c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,711.0
assembly_2025-11-17_20-56-44_entity_number_600,0,711,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411c53530>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,711.0
assembly_2025-11-17_20-56-44_entity_number_600,0,712,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411c221e0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,712.0
assembly_2025-11-17_20-56-44_entity_number_600,0,712,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4121d3680>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,712.0
assembly_2025-11-17_20-56-44_entity_number_600,0,713,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4130fc8f0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,713.0
assembly_2025-11-17_20-56-44_entity_number_600,0,713,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4119a4530>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,713.0
assembly_2025-11-17_20-56-44_entity_number_600,0,714,formate,"54,22,29",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4121d0260>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,714.0
assembly_2025-11-17_20-56-44_entity_number_600,0,714,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413479f70>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,714.0
assembly_2025-11-17_20-56-44_entity_number_600,0,715,formate,"42,16,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414b1d1f0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,715.0
assembly_2025-11-17_20-56-44_entity_number_600,0,715,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414b1e5d0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,715.0
assembly_2025-11-17_20-56-44_entity_number_600,0,716,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41333a9c0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,716.0
assembly_2025-11-17_20-56-44_entity_number_600,0,716,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413964320>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,716.0
assembly_2025-11-17_20-56-44_entity_number_600,0,717,formate,"58,24,27",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413479a90>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,717.0
assembly_2025-11-17_20-56-44_entity_number_600,0,717,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413723da0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,717.0
assembly_2025-11-17_20-56-44_entity_number_600,0,718,formate,"60,25,28",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4133061e0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,718.0
assembly_2025-11-17_20-56-44_entity_number_600,0,718,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4151acbc0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,718.0
assembly_2025-11-17_20-56-44_entity_number_600,0,719,formate,"38,14,35",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413fc20c0>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,719.0
assembly_2025-11-17_20-56-44_entity_number_600,0,719,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414223920>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,719.0
assembly_2025-11-17_20-56-44_entity_number_600,0,720,formate,"81,12,52",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410e205f0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,720.0
assembly_2025-11-17_20-56-44_entity_number_600,0,720,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410e23500>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,720.0
assembly_2025-11-17_20-56-44_entity_number_600,0,721,formate,"3,1,45",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413478290>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,721.0
assembly_2025-11-17_20-56-44_entity_number_600,0,721,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411c21400>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,721.0
assembly_2025-11-17_20-56-44_entity_number_600,0,722,formate,"43,20,41",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413338c20>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,722.0
assembly_2025-11-17_20-56-44_entity_number_600,0,722,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412007140>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,722.0
assembly_2025-11-17_20-56-44_entity_number_600,0,723,formate,"58,24,27",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414221b80>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,723.0
assembly_2025-11-17_20-56-44_entity_number_600,0,723,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413479d90>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,723.0
assembly_2025-11-17_20-56-44_entity_number_600,0,724,formate,"77,7,57",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4130fdbe0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,724.0
assembly_2025-11-17_20-56-44_entity_number_600,0,724,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414b1fb30>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,724.0
assembly_2025-11-17_20-56-44_entity_number_600,0,725,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b410d5fe60>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,725.0
assembly_2025-11-17_20-56-44_entity_number_600,0,725,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411c21d30>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,725.0
assembly_2025-11-17_20-56-44_entity_number_600,0,726,formate,"53,10,51",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41333af90>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,726.0
assembly_2025-11-17_20-56-44_entity_number_600,0,726,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41347a000>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,726.0
assembly_2025-11-17_20-56-44_entity_number_600,0,727,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414b1dbe0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,727.0
assembly_2025-11-17_20-56-44_entity_number_600,0,727,formate,"50,20,32",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4130ff020>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,727.0
assembly_2025-11-17_20-56-44_entity_number_600,0,728,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b41347a990>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,728.0
assembly_2025-11-17_20-56-44_entity_number_600,0,728,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b412004d70>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,728.0
assembly_2025-11-17_20-56-44_entity_number_600,0,729,benzoate,"0,8,9",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413722c90>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,729.0
assembly_2025-11-17_20-56-44_entity_number_600,0,729,formate,"89,22,42",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b413338ec0>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,729.0
assembly_2025-11-17_20-56-44_entity_number_600,0,730,formate,"42,16,37",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b4107f8740>>,Zr6_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,730.0
assembly_2025-11-17_20-56-44_entity_number_600,0,730,benzoate,"5,10,11",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b411aac1a0>>,BDC,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,730.0
assembly_2025-11-17_20-56-44_entity_number_600,0,731,formate,"33,15,31",3,,<bound method Carboxylate.carboxylates_superimposed of <UiO66_Assembly_Large_Correction_conc.Carboxylate object at 0x70b414220290>>,Zr12_AA,,linked_pair,True,assembly_2025-11-17_20-56-44_entity_number_600,731.0
